9,10,9,7,7,7,5,7,8,9,10,10,4,5,10,9,9,8,9,8,9,10,10,9
10,9,9,7,7,7,5,7,8,9,10,10,5,5,10,9,9,8,9,8,10,10,10,9
9,9,9,7,7,7,5,7,9,9,10,10,5,5,10,9,9,8,9,8,10,10,10,10
10,9,9,7,7,7,5,7,8,9,10,10,4,5,10,9,9,8,9,8,10,10,10,10
9,9,9,7,7,7,5,7,8,9,10,10,5,5,9,9,9,8,9,8,9,10,9,9
10,9,9,7,7,7,5,7,8,9,10,10,5,5,10,9,9,8,9,8,10,10,10,9
10,9,9,7,7,7,5,7,9,9,9,10,5,5,10,9,9,8,9,8,10,10,10,9
9,9,9,7,7,6,5,7,8,9,10,10,4,5,10,9,9,8,9,8,10,10,10,9
10,10,9,7,7,7,5,7,8,9,10,10,4,5,10,9,9,8,9,8,10,9,10,9
9,9,9,7,8,6,5,6,8,9,10,10,5,5,10,9,9,8,9,8,9,10,10,9
9,9,9,7,7,7,5,7,8,9,9,10,4,5,10,9,9,7,9,7,10,10,10,9
10,9,9,7,7,6,5,7,9,9,10,10,5,6,10,9,9,8,9,7,9,9,10,9
10,9,9,7,7,7,5,7,8,9,9,10,4,5,10,9,9,8,9,8,9,10,10,10
10,9,9,8,8,7,6,8,9,9,10,10,5,6,10,9,9,8,9,9,10,10,9,9
9,9,9,7,7,7,5,7,9,9,10,10,5,5,10,9,9,8,9,8,10,10,10,9
10,9,9,7,7,7,5,7,8,9,10,10,4,5,10,9,9,8,9,8,9,10,10,10
10,9,10,18,12,11,15,17,11,10,10,10,14,14,10,17,14,9,10,20,10,10,10,11
9,9,9,7,7,7,5,7,8,9,10,10,5,6,10,9,9,8,9,8,10,10,10,9
10,9,9,7,7,6,5,7,8,9,10,10,5,5,10,9,9,8,9,7,9,10,10,9
10,9,9,12,10,9,10,12,10,10,10,9,9,9,10,13,12,8,10,13,10,10,10,10
10,9,9,9,8,7,7,8,9,9,10,10,6,7,10,10,10,8,9,9,9,10,10,10
9,9,8,7,7,6,5,7,8,9,10,10,4,5,9,9,9,8,9,8,10,10,9,9
10,9,9,8,8,7,6,8,9,9,10,10,5,6,10,9,9,8,9,9,9,10,10,10
10,9,9,7,7,6,5,7,9,9,9,10,5,5,10,9,9,8,9,8,10,10,10,9
10,9,9,7,7,7,5,7,9,9,10,10,5,6,10,9,9,8,9,8,9,10,9,10
9,9,9,7,7,6,5,7,8,9,9,10,5,5,10,9,9,8,9,8,10,10,10,10
10,9,9,7,7,7,5,7,9,9,10,10,5,6,9,9,9,8,9,8,9,10,10,9
10,9,9,7,7,7,5,7,8,9,10,10,5,5,10,9,9,8,9,8,9,10,10,9
10,9,9,7,8,7,5,7,9,9,10,10,5,5,10,9,9,8,9,8,9,10,10,9
9,9,9,7,7,7,5,7,9,9,10,10,4,5,10,9,9,7,9,7,9,9,10,9
9,9,8,7,7,6,5,7,8,9,9,10,4,5,10,9,9,7,9,8,10,9,10,9
9,9,9,7,7,7,5,7,8,9,9,10,5,5,9,9,9,8,9,7,10,9,9,9
9,9,9,7,7,7,5,7,9,9,10,10,4,5,9,9,9,7,9,8,9,10,10,9
10,9,9,7,8,8,7,8,9,10,10,10,7,7,10,9,9,8,9,8,9,10,10,9
10,10,9,8,8,8,9,8,9,10,10,10,9,9,9,9,9,8,9,8,10,10,10,10
10,9,11,11,9,14,19,12,12,10,10,10,20,19,10,10,11,10,10,10,9,10,10,10
10,9,10,8,8,10,11,9,10,10,10,10,11,11,10,9,10,9,10,9,10,10,10,10
9,9,9,6,7,7,5,7,8,9,10,10,4,5,10,9,9,7,9,8,9,10,10,9
10,9,9,7,8,8,7,8,9,9,10,10,7,8,10,9,9,8,9,8,10,10,10,10
10,9,9,7,7,6,5,7,8,9,10,10,4,5,10,9,9,8,9,8,9,10,10,9
10,10,10,9,8,11,13,10,11,10,10,10,13,13,10,9,10,9,9,9,9,10,10,10
9,9,9,7,7,6,5,7,8,9,10,10,4,5,10,9,9,7,9,8,9,10,10,9
10,9,8,7,7,7,5,7,8,9,10,10,5,5,10,9,9,8,9,7,10,10,10,9
10,9,9,8,8,8,8,8,9,9,10,10,8,8,10,9,9,8,9,8,9,10,10,10
11,9,14,16,12,23,38,17,17,12,10,10,39,37,10,11,13,14,11,13,10,10,10,11
10,9,10,9,9,11,14,10,11,10,10,10,14,15,10,10,10,9,10,9,10,10,10,10
10,10,10,9,8,11,13,10,11,10,10,10,13,13,10,10,10,9,10,9,10,10,9,10
10,9,10,8,8,9,11,9,10,10,10,10,10,11,10,9,10,8,10,9,9,10,10,10
